gene_label,ct_label,as_label,as,ct,gene
PTPRC,regulatory T cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000815,http://identifiers.org/hgnc/9666
PTPRC,"naive thymus-derived CD4-positive, alpha-beta T cell",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000895,http://identifiers.org/hgnc/9666
PTPRC,"naive thymus-derived CD8-positive, alpha-beta T cell",heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000900,http://identifiers.org/hgnc/9666
PTPRK,CBI_306 cerebellar inhibitory GABAergic interneuron (Hsap),cerebellum,http://purl.obolibrary.org/obo/UBERON_0002037,http://purl.obolibrary.org/obo/PCL_0051307,http://identifiers.org/hgnc/9674
PTPRK,Splat_362 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051363,http://identifiers.org/hgnc/9674
PTPRK,CBI_306 cerebellar inhibitory GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051307,http://identifiers.org/hgnc/9674
PTPRQ,EMSN_226 medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051227,http://identifiers.org/hgnc/9679
PTPRQ,MSN_211 direct pathway medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051212,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRQ,podocyte,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679
PTPRT,DLNP_86 near-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051087,http://identifiers.org/hgnc/9682
PVALB,MGE_261 pvalb GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051262,http://identifiers.org/hgnc/9704
PVALB,MGE_263 medial ganglionic eminence derived interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051264,http://identifiers.org/hgnc/9704
PVALB,Thex_452 thalamic excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051453,http://identifiers.org/hgnc/9704
PYCR1,"CD4-positive, alpha-beta memory T cell",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/9721
PYCR1,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated",blood,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001087,http://identifiers.org/hgnc/9721
Podoplanin,lymphatic,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,https://purl.org/ccf/ASCTB-TEMP_lymphatic,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatics,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,https://purl.org/ccf/ASCTB-TEMP_lymphatics,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatics,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,https://purl.org/ccf/ASCTB-TEMP_lymphatics,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatic,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,https://purl.org/ccf/ASCTB-TEMP_lymphatic,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatics,duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,https://purl.org/ccf/ASCTB-TEMP_lymphatics,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatics,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,https://purl.org/ccf/ASCTB-TEMP_lymphatics,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatic,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,https://purl.org/ccf/ASCTB-TEMP_lymphatic,https://purl.org/ccf/ASCTB-TEMP_podoplanin
Podoplanin,lymphatic,duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,https://purl.org/ccf/ASCTB-TEMP_lymphatic,https://purl.org/ccf/ASCTB-TEMP_podoplanin
QRFPR,Inh L3-5 SST CDH3 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015041,http://identifiers.org/hgnc/15565
QRFPR,Inh L3-5 SST CDH3 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015041,http://identifiers.org/hgnc/15565
RAG2,committed double negative thymocyte (Homo sapiens),thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0009082,http://identifiers.org/hgnc/9832
RAG2,rearranging double negative thymocyte (Homo sapiens),thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0009083,http://identifiers.org/hgnc/9832
RAMP2,blood vessel endothelial cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/9844
RAMP2,blood vessel endothelial cell,ascending aorta,http://purl.obolibrary.org/obo/UBERON_0001496,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/9844
RAMP2,blood vessel endothelial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/9844
RAMP3,peritubular capillary endothelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001033,http://identifiers.org/hgnc/9845
RAMP3,peritubular capillary endothelial cell,abdominal aorta,http://purl.obolibrary.org/obo/UBERON_0001516,http://purl.obolibrary.org/obo/CL_1001033,http://identifiers.org/hgnc/9845
RAMP3,peritubular capillary endothelial cell,descending thoracic aorta,http://purl.obolibrary.org/obo/UBERON_0002345,http://purl.obolibrary.org/obo/CL_1001033,http://identifiers.org/hgnc/9845
RAMP3,peritubular capillary endothelial cell,ascending aorta,http://purl.obolibrary.org/obo/UBERON_0001496,http://purl.obolibrary.org/obo/CL_1001033,http://identifiers.org/hgnc/9845
RAMP3,peritubular capillary endothelial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_1001033,http://identifiers.org/hgnc/9845
RAP1GAP,kidney loop of Henle medullary thick ascending limb epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001108,http://identifiers.org/hgnc/9858
RARRES1,airway submucosal gland collecting duct epithelial cell,trachea,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_4033023,http://identifiers.org/hgnc/9867
RARRES1,airway submucosal gland collecting duct epithelial cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033023,http://identifiers.org/hgnc/9867
RASSF3,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/14271
RASSF6,medullary thymic epithelial cell type 4,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0009074,http://identifiers.org/hgnc/20796
RBMS3-AS2,Mmb_324 mammillary body neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051325,http://identifiers.org/hgnc/39988
RBP3,URL_297 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051298,http://identifiers.org/hgnc/9921
RBP5,thymic fibroblast type 1,subcutaneous adipose tissue,http://purl.obolibrary.org/obo/UBERON_0002190,http://purl.obolibrary.org/obo/CL_0009078,http://identifiers.org/hgnc/15847
RBP5,thymic fibroblast type 1,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0009078,http://identifiers.org/hgnc/15847
RBP5,thymic fibroblast type 1,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0009078,http://identifiers.org/hgnc/15847
RBP5,thymic fibroblast type 1,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0009078,http://identifiers.org/hgnc/15847
RELN,Inh L1 LAMP5 PVRL2 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015001,http://identifiers.org/hgnc/9957
RELN,Midi_433 midbrain-derived inhibitory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051434,http://identifiers.org/hgnc/9957
RELN,Inh L3-5 SST GGTLC3 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015046,http://identifiers.org/hgnc/9957
RELN,Inh L3-6 PAX6 LINC01497 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015007,http://identifiers.org/hgnc/9957
RELN,Inh L1 PAX6 MIR101-1 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015008,http://identifiers.org/hgnc/9957
RELN,Inh L1 LAMP5 NMBR primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015015,http://identifiers.org/hgnc/9957
RELN,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/9957
RELN,MGE_251 medial ganglionic eminence derived interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051252,http://identifiers.org/hgnc/9957
RELN,Amex_408 amygdala excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051409,http://identifiers.org/hgnc/9957
RELN,CBI_298 cerebellar inhibitory GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051299,http://identifiers.org/hgnc/9957
RELN,URL_310 cerebellar granule cell (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051311,http://identifiers.org/hgnc/9957
RELN,Inh L3-5 SST GGTLC3 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015046,http://identifiers.org/hgnc/9957
RELN,Inh L1 LAMP5 PVRL2 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015001,http://identifiers.org/hgnc/9957
RELN,Inh L3-6 PAX6 LINC01497 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015007,http://identifiers.org/hgnc/9957
RELN,Inh L1 PAX6 MIR101-1 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015008,http://identifiers.org/hgnc/9957
RELN,Inh L1 LAMP5 NMBR primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015015,http://identifiers.org/hgnc/9957
REN,kidney granular cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000648,http://identifiers.org/hgnc/9958
RERGL,Per_21 pericyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051022,http://identifiers.org/hgnc/26213
RGCC,CD8-alpha-positive thymic conventional dendritic cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/20369
RGCC,"CD4-positive, alpha-beta memory T cell",thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/20369
RGCC,"CD8-positive, alpha-beta memory T cell",thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000909,http://identifiers.org/hgnc/20369
RGMB,intestinal crypt stem cell of large intestine,ascending colon,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0009016,http://identifiers.org/hgnc/26896
RGMB,intestinal crypt stem cell of large intestine,sigmoid colon,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0009016,http://identifiers.org/hgnc/26896
RGS1,"CD4-positive, alpha-beta cytotoxic T cell",thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000934,http://identifiers.org/hgnc/9991
RGS13,connective tissue type mast cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000484,http://identifiers.org/hgnc/9995
RGS13,mucosal type mast cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000485,http://identifiers.org/hgnc/9995
RGS16,Thex_453 thalamic excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051454,http://identifiers.org/hgnc/9997
RGS16,Thex_458 thalamic excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051459,http://identifiers.org/hgnc/9997
RGS18,non-classical monocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000875,http://identifiers.org/hgnc/14261
RGS5,Inh L2 PVALB FRZB primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015067,http://identifiers.org/hgnc/10001
RGS5,pericyte,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/10001
RGS5,capillary endothelial cell,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/10001
RGS5,Inh L5-6 PVALB SST CRHR2 primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015044,http://identifiers.org/hgnc/10001
RGS5,pericyte,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/10001
RGS5,capillary endothelial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/10001
RGS5,Inh L5-6 PVALB SST CRHR2 primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015044,http://identifiers.org/hgnc/10001
RGS5,Inh L2 PVALB FRZB primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015067,http://identifiers.org/hgnc/10001
RGS5_ENSG00000143248,MGE_257 pvalb GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051258,https://purl.org/ccf/ASCTB-TEMP_rgs5ensg00000143248
RGS5_ENSG00000143248,MGE_259 pvalb GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051260,https://purl.org/ccf/ASCTB-TEMP_rgs5ensg00000143248
RGS6,blood vessel smooth muscle cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0019018,http://identifiers.org/hgnc/10002
RMST,Exc L2-3 RORB RTKN2 primary motor cortex glutamatergic neuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015076,http://identifiers.org/hgnc/29893
RMST,Exc L3 RORB OTOGL primary motor cortex glutamatergic neuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015086,http://identifiers.org/hgnc/29893
RMST,Exc L2-3 RORB RTKN2 primary motor cortex glutamatergic neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015076,http://identifiers.org/hgnc/29893
RMST,Exc L3 RORB OTOGL primary motor cortex glutamatergic neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015086,http://identifiers.org/hgnc/29893
RNASE1,Oligo_46 oligodendrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051047,http://identifiers.org/hgnc/10044
RNASE1,thymic macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000866,http://identifiers.org/hgnc/10044
RNASE1,blood vessel endothelial cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/10044
RNASE1,thymic medullary macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000882,http://identifiers.org/hgnc/10044
RNASE1,blood vessel endothelial cell,ascending aorta,http://purl.obolibrary.org/obo/UBERON_0001496,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/10044
RNASE1,blood vessel endothelial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/10044
RNASE1,thymic cortical macrophage,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000883,http://identifiers.org/hgnc/10044
RNASE3,lung parenchyma resident eosinophil,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0019015,http://identifiers.org/hgnc/10046
RNF19A,"CD4-positive, alpha-beta cytotoxic T cell",thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000934,http://identifiers.org/hgnc/13432
RNF220,Splat_393 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051394,http://identifiers.org/hgnc/25552
RNF220,Thex_372 thalamic excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051373,http://identifiers.org/hgnc/25552
RNF220,Splat_399 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051400,http://identifiers.org/hgnc/25552
RNF220,Thex_459 thalamic excitatory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051460,http://identifiers.org/hgnc/25552
RNF220,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/25552
RNF43,stem cell,ileum,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.obolibrary.org/obo/CL_0000034,https://purl.org/ccf/ASCTB-TEMP_rnf43
RNF43,stem cell,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.obolibrary.org/obo/CL_0000034,https://purl.org/ccf/ASCTB-TEMP_rnf43
RNF43,stem cell,duodenum,http://purl.obolibrary.org/obo/UBERON_0002114,http://purl.obolibrary.org/obo/CL_0000034,https://purl.org/ccf/ASCTB-TEMP_rnf43
RNF43,stem cell,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000034,https://purl.org/ccf/ASCTB-TEMP_rnf43
RO,Inh L1-6 LAMP5 NES primary motor cortex GABAergic interneuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015004,https://purl.org/ccf/ASCTB-TEMP_ro
RO,Inh L1-6 LAMP5 NES primary motor cortex GABAergic interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015004,https://purl.org/ccf/ASCTB-TEMP_ro
ROBO1,glomerular mesangial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/10249
ROBO2,macula densa epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10250
ROBO3,DLNP_94 near-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051095,http://identifiers.org/hgnc/13433
ROR1,DLNP_93 near-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051094,http://identifiers.org/hgnc/10256
ROR2,CGE_288 lamp5 GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051289,http://identifiers.org/hgnc/10257
RORB,Midi_437 midbrain-derived inhibitory neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051438,http://identifiers.org/hgnc/10259
RORB,Exc L2-3 RORB PTPN3 primary motor cortex glutamatergic neuron (Hsap),primary motor cortex,http://purl.obolibrary.org/obo/UBERON_0001384,http://purl.obolibrary.org/obo/PCL_0015081,http://identifiers.org/hgnc/10259
RORB,Misc_132 cerebral cortex neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051133,http://identifiers.org/hgnc/10259
RORB,ULIT_133 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051134,http://identifiers.org/hgnc/10259
RORB,DLIT_141 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051142,http://identifiers.org/hgnc/10259
RORB,neuron,spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,http://purl.obolibrary.org/obo/CL_0000540,http://identifiers.org/hgnc/10259
RORB,Splat_411 neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051412,http://identifiers.org/hgnc/10259
RORB,Exc L2-3 RORB PTPN3 primary motor cortex glutamatergic neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0015081,http://identifiers.org/hgnc/10259
RORC,T-helper 17 cell,lymph node,http://purl.obolibrary.org/obo/UBERON_0000029,http://purl.obolibrary.org/obo/CL_0000899,http://identifiers.org/hgnc/10260
RORC,mucosal invariant T cell,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000940,http://identifiers.org/hgnc/10260
RORC,"group 3 innate lymphoid cell, human",spleen,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/10260
RP1-35C21.2,MGE_262 pvalb GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051263,https://purl.org/ccf/ASCTB-TEMP_rp1-35c21-2
RP1-35C21.2,CGE_284 VIP GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051285,https://purl.org/ccf/ASCTB-TEMP_rp1-35c21-2
RP1-35C21.2,CGE_291 VIP GABAergic cortical interneuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051292,https://purl.org/ccf/ASCTB-TEMP_rp1-35c21-2
RP1-45C12.1,OPC_32 oligodendrocyte precursor cell (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051033,https://purl.org/ccf/ASCTB-TEMP_rp1-45c12-1
RP1-45C12.1,OPC_33 oligodendrocyte precursor cell (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051034,https://purl.org/ccf/ASCTB-TEMP_rp1-45c12-1
RP1-71H24.1,MSN_208 indirect pathway medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051209,https://purl.org/ccf/ASCTB-TEMP_rp1-71h24-1
RP11-111G13.1,MSN_221 indirect pathway medium spiny neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051222,https://purl.org/ccf/ASCTB-TEMP_rp11-111g13-1
RP11-114G22.1,DLIT_136 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051137,https://purl.org/ccf/ASCTB-TEMP_rp11-114g22-1
RP11-115D10.1,Mmb_331 mammillary body neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051332,https://purl.org/ccf/ASCTB-TEMP_rp11-115d10-1
RP11-120L14.1,DLCT6b_101 glutamatergic neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051102,https://purl.org/ccf/ASCTB-TEMP_rp11-120l14-1
RP11-120L14.1,ULIT_126 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051127,https://purl.org/ccf/ASCTB-TEMP_rp11-120l14-1
RP11-120L14.1,ULIT_127 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051128,https://purl.org/ccf/ASCTB-TEMP_rp11-120l14-1
RP11-134O15.3,Astro_57 astrocyte (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051058,https://purl.org/ccf/ASCTB-TEMP_rp11-134o15-3
