gene_label,ct_label,as_label,as,ct,gene
TEK,blood vessel endothelial cell,Oblique vein of left atrium,http://purl.org/sig/ont/fma/fma4715,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Auricular branch of occipital artery,http://purl.org/sig/ont/fma/fma49602,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Set of peroneal veins,http://purl.org/sig/ont/fma/fma71587,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior cardiac vein,http://purl.org/sig/ont/fma/fma76767,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior accessory saphenous vein,https://purl.org/ccf/ASCTB-TEMP_posterior-accessory-saphenous-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior septal branch of sphenopalatine artery,http://purl.org/sig/ont/fma/fma49809,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right testicular vein,http://purl.obolibrary.org/obo/UBERON_0000442,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right renal vein,http://purl.obolibrary.org/obo/UBERON_0001141,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,pampiniform plexus,http://purl.obolibrary.org/obo/UBERON_0001330,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,anterior vena cava,http://purl.obolibrary.org/obo/UBERON_0001585,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,azygos vein,http://purl.obolibrary.org/obo/UBERON_0001594,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,retromandibular vein,http://purl.obolibrary.org/obo/UBERON_0001656,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superficial temporal vein,http://purl.obolibrary.org/obo/UBERON_0001657,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,middle temporal vein,http://purl.obolibrary.org/obo/UBERON_0001658,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,maxillary vein,http://purl.obolibrary.org/obo/UBERON_0001660,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,accessory hemiazygos vein,http://purl.obolibrary.org/obo/UBERON_0006665,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior intercostal vein,http://purl.obolibrary.org/obo/UBERON_0012199,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right suprarenal vein,http://purl.obolibrary.org/obo/UBERON_0035435,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior external vertebral venous plexus,http://purl.org/sig/ont/fma/fma10787,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior external vertebral venous plexus,http://purl.org/sig/ont/fma/fma12852,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right ovarian vein,http://purl.org/sig/ont/fma/fma14342,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Smallest cardiac vein,http://purl.org/sig/ont/fma/fma223888,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right eleventh posterior intercostal vein,http://purl.org/sig/ont/fma/fma4859,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right tenth posterior intercostal vein,http://purl.org/sig/ont/fma/fma4860,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right seventh posterior intercostal vein,http://purl.org/sig/ont/fma/fma4874,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right bronchial vein,http://purl.org/sig/ont/fma/fma4942,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Occipital branch of posterior auricular artery,http://purl.org/sig/ont/fma/fma49644,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Intervertebral vein,http://purl.org/sig/ont/fma/fma76736,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,infraorbital vein,https://purl.org/ccf/ASCTB-TEMP_infraorbital-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,vein of ductus deferens,https://purl.org/ccf/ASCTB-TEMP_vein-of-ductus-deferens,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,cephalic vein,http://purl.obolibrary.org/obo/UBERON_0001106,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,common palmar digital vein,http://purl.obolibrary.org/obo/UBERON_0001412,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral thoracic vein,http://purl.obolibrary.org/obo/UBERON_0002088,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,pulmonary trunk,http://purl.obolibrary.org/obo/UBERON_0002333,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,proper palmar digital vein,http://purl.obolibrary.org/obo/UBERON_0004561,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,circumflex humeral vein,http://purl.obolibrary.org/obo/UBERON_8600073,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Apicoposterior segmental artery,http://purl.org/sig/ont/fma/fma13281,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Accessory vertebral vein,http://purl.org/sig/ont/fma/fma14290,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Trunk of left basal segmental artery,http://purl.org/sig/ont/fma/fma68848,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Segmental pulmonary artery,http://purl.org/sig/ont/fma/fma8755,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Interlobar portion of left pulmonary artery,http://purl.org/sig/ont/fma/fma9284,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,cutaneous branch of medial proper palmar digital vein of fifth digit of hand,https://purl.org/ccf/ASCTB-TEMP_cutaneous-branch-of-medial-proper-palmar-digital-vein-of-fifth-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,medial proper palmar digital vein of fifth digit of hand,https://purl.org/ccf/ASCTB-TEMP_medial-proper-palmar-digital-vein-of-fifth-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,apicoanterior trunk of left pulmonary artery,https://purl.org/ccf/ASCTB-TEMP_apicoanterior-trunk-of-left-pulmonary-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Left anterior segmental artery,http://purl.org/sig/ont/fma/fma13279,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,cutaneous venule,https://purl.org/ccf/ASCTB-TEMP_cutaneous-venule,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,spleen trabecular artery,http://purl.obolibrary.org/obo/UBERON_0010399,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,spleen central arteriole,http://purl.obolibrary.org/obo/UBERON_0010401,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,penicillar arteriole,http://purl.obolibrary.org/obo/UBERON_0013132,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,left gastroepiploic artery,http://purl.obolibrary.org/obo/UBERON_0035830,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Pancreatic artery,http://purl.org/sig/ont/fma/fma70471,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,interlobular artery of pancreas,https://purl.org/ccf/ASCTB-TEMP_interlobular-artery-of-pancreas,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,jugular branch of ascending pharyngeal artery,https://purl.org/ccf/ASCTB-TEMP_jugular-branch-of-ascending-pharyngeal-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lobar artery of spleen,https://purl.org/ccf/ASCTB-TEMP_lobar-artery-of-spleen,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lobular artery of pancreas,https://purl.org/ccf/ASCTB-TEMP_lobular-artery-of-pancreas,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,segmental branch of lobar artery of spleen,https://purl.org/ccf/ASCTB-TEMP_segmental-branch-of-lobar-artery-of-spleen,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,sheathed capillary of spleen #2,https://purl.org/ccf/ASCTB-TEMP_sheathed-capillary-of-spleen-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,secondary follicle arteriole of spleen,https://purl.org/ccf/ASCTB-TEMP_secondary-follicle-arteriole-of-spleen,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Sternocleidomastoid artery,http://purl.org/sig/ont/fma/fma49477,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Cavernous branch of internal carotid artery,http://purl.org/sig/ont/fma/fma49817,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,hyoid artery,http://purl.obolibrary.org/obo/UBERON_0005608,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,caroticotympanic artery,http://purl.obolibrary.org/obo/UBERON_0007693,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,anterior choroidal artery,http://purl.obolibrary.org/obo/UBERON_0014696,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,common palmar digital artery,http://purl.obolibrary.org/obo/UBERON_0001410,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superficial palmar arch,http://purl.obolibrary.org/obo/UBERON_0006564,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,proper palmar digital artery,http://purl.obolibrary.org/obo/UBERON_0006137,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lateral proper palmar digital artery of middle finger,http://purl.org/sig/ont/fma/fma22857,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,ulnar vein,http://purl.obolibrary.org/obo/UBERON_8600093,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Superficial palmar venous arch,http://purl.org/sig/ont/fma/fma22914,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superior thyroid artery,http://purl.obolibrary.org/obo/UBERON_0007150,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,pulmonary arteriole,http://purl.obolibrary.org/obo/UBERON_8600077,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Medial segmental artery,http://purl.org/sig/ont/fma/fma68193,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lateral segmental artery,http://purl.org/sig/ont/fma/fma68194,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Trunk of right upper lobar artery,http://purl.org/sig/ont/fma/fma8616,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right medial basal segmental artery,http://purl.org/sig/ont/fma/fma8628,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right posterior basal segmental artery,http://purl.org/sig/ont/fma/fma8632,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,gastroduodenal artery,http://purl.obolibrary.org/obo/UBERON_0010132,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,left medial hepatic artery,https://purl.org/ccf/ASCTB-TEMP_left-medial-hepatic-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,neuromeningeal trunk,https://purl.org/ccf/ASCTB-TEMP_neuromeningeal-trunk,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Retroduodenal artery,http://purl.org/sig/ont/fma/fma61437,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,zygomatico-orbital artery,http://purl.obolibrary.org/obo/UBERON_0015157,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Cricothyroid artery,http://purl.org/sig/ont/fma/fma49483,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,common iliac artery,http://purl.obolibrary.org/obo/UBERON_0001191,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Short gastric artery,http://purl.org/sig/ont/fma/fma14794,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,periductal capillary of main pancreatic duct,https://purl.org/ccf/ASCTB-TEMP_periductal-capillary-of-main-pancreatic-duct,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,periductal capillary of accessory pancreatic duct,https://purl.org/ccf/ASCTB-TEMP_periductal-capillary-of-accessory-pancreatic-duct,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,inferior alveolar artery,http://purl.obolibrary.org/obo/UBERON_0014693,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Dorsal carpal branch of radial artery,http://purl.org/sig/ont/fma/fma22755,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Common interosseous artery,http://purl.org/sig/ont/fma/fma22806,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Set of princeps pollicis artery,http://purl.org/sig/ont/fma/fma71534,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral proper palmar digital artery of first digit of hand,https://purl.org/ccf/ASCTB-TEMP_lateral-proper-palmar-digital-artery-of-first-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior ulnar recurrent artery,http://purl.org/sig/ont/fma/fma22803,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior interosseous artery,http://purl.org/sig/ont/fma/fma22810,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior interosseous artery,http://purl.org/sig/ont/fma/fma22811,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Dorsal carpal branch of ulnar artery,http://purl.org/sig/ont/fma/fma22820,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Deep palmar branch of ulnar artery,http://purl.org/sig/ont/fma/fma22824,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,palmar carpal arterial arch,https://purl.org/ccf/ASCTB-TEMP_palmar-carpal-arterial-arch,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,ocular angle artery,http://purl.obolibrary.org/obo/UBERON_0010408,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,First plantar metatarsal artery,http://purl.org/sig/ont/fma/fma43959,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral proper plantar digital artery of first digit of foot,https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-first-digit-of-foot,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,second common plantar digital artery,https://purl.org/ccf/ASCTB-TEMP_second-common-plantar-digital-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral proper plantar digital artery of second digit of foot,https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-second-digit-of-foot,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,anterior tibial artery,http://purl.obolibrary.org/obo/UBERON_0001537,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Common femoral artery,http://purl.org/sig/ont/fma/fma0323778,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Descending branch of lateral circumflex femoral artery,http://purl.org/sig/ont/fma/fma20805,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior tibial recurrent artery,http://purl.org/sig/ont/fma/fma43902,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior lateral malleolar artery,http://purl.org/sig/ont/fma/fma43904,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior medial malleolar artery,http://purl.org/sig/ont/fma/fma43905,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Ascending branch of medial circumflex femoral artery,http://purl.org/sig/ont/fma/fma20811,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,lateral supramalleolar artery,https://purl.org/ccf/ASCTB-TEMP_lateral-supramalleolar-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,subsegmental pulmonary vein,http://purl.obolibrary.org/obo/UBERON_8600052,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,First dorsal metatarsal artery,http://purl.org/sig/ont/fma/fma44647,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,superior pharyngeal artery,https://purl.org/ccf/ASCTB-TEMP_superior-pharyngeal-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Deep plantar artery,http://purl.org/sig/ont/fma/fma69513,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lateral part of dorsal digital artery of great toe,http://purl.org/sig/ont/fma/fma69601,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Lateral part of dorsal digital artery of third toe,http://purl.org/sig/ont/fma/fma69607,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Medial part of dorsal digital artery of fourth toe,http://purl.org/sig/ont/fma/fma69588,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,pterygovaginal artery,https://purl.org/ccf/ASCTB-TEMP_pterygovaginal-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,ileal vein,http://purl.obolibrary.org/obo/UBERON_0001217,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,ileocolic vein,http://purl.obolibrary.org/obo/UBERON_0001219,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior inferior pancreaticoduodenal vein,http://purl.org/sig/ont/fma/fma0329300,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Left ovarian vein,http://purl.org/sig/ont/fma/fma14347,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Right portal vein,http://purl.org/sig/ont/fma/fma15414,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior superior segmental branch of right portal vein,http://purl.org/sig/ont/fma/fma15423,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior inferior segmental tributary of right hepatic vein,http://purl.org/sig/ont/fma/fma15797,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior internal vertebral venous plexus,http://purl.org/sig/ont/fma/fma4870,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Left inferior phrenic vein,http://purl.org/sig/ont/fma/fma68070,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Set of posterior spinal veins,http://purl.org/sig/ont/fma/fma70893,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Caudate lobe branch of right portal vein,http://purl.org/sig/ont/fma/fma82706,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,intramedullary radial vein,https://purl.org/ccf/ASCTB-TEMP_intramedullary-radial-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,intramedullary radial vein #2,https://purl.org/ccf/ASCTB-TEMP_intramedullary-radial-vein-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,left medial hepatic portal vein #2,https://purl.org/ccf/ASCTB-TEMP_left-medial-hepatic-portal-vein-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,mucosal venule of colon,https://purl.org/ccf/ASCTB-TEMP_mucosal-venule-of-colon,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterior radicular vein,https://purl.org/ccf/ASCTB-TEMP_posterior-radicular-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,posterolateral spinal vein,https://purl.org/ccf/ASCTB-TEMP_posterolateral-spinal-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right posterior hepatic portal vein,https://purl.org/ccf/ASCTB-TEMP_right-posterior-hepatic-portal-vein,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right posterior hepatic portal vein #2,https://purl.org/ccf/ASCTB-TEMP_right-posterior-hepatic-portal-vein-2,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,submucosal venule of colon,https://purl.org/ccf/ASCTB-TEMP_submucosal-venule-of-colon,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,vena recta of large intestine,https://purl.org/ccf/ASCTB-TEMP_vena-recta-of-large-intestine,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior superior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70442,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Posterior inferior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70446,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,right anterior hepatic artery,https://purl.org/ccf/ASCTB-TEMP_right-anterior-hepatic-artery,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Anterior inferior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70443,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Medial superior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70449,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,Medial inferior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70450,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
TEK,blood vessel endothelial cell,hepatic arteriole,https://purl.org/ccf/ASCTB-TEMP_hepatic-arteriole,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/11724
